land_type,county,year,region,number,average_area,total_volume_eur,price_min,price_max,price_per_unit_min,price_per_unit_max,price_per_unit_median,avg_price_eur,standard_deviation
Forest land,Harju maakond,2005,Lääne-Harju vald,9,12.4,116287,1821,47934,307.95,3738.98,768.56,1202.56,1153.65
Forest land,Harju maakond,2005,Rae vald,6,5.4,57840,639,19173,206.83,6477.53,3454.68,2946.73,2313.52
Forest land,Harju maakond,2005,Saku vald,8,7.3,107324,831,49851,123.82,3779.72,1278.23,1689.55,1245.66
Forest land,Harju maakond,2005,Saue vald,18,14.1,322060,639,80529,65.89,4557.88,881.39,1716.23,1700.5
Forest land,Hiiu maakond,2005,Hiiumaa vald,69,7.9,511341,639,30038,96.54,5150.39,753.67,1120.8,1010.58
Forest land,Ida-Viru maakond,2005,Alutaguse vald,61,12.7,668524,511,40264,65.89,6407.59,793.05,1133.58,1295.6
Forest land,Ida-Viru maakond,2005,Jõhvi vald,11,8.7,35407,320,10776,76.27,1394.44,121.74,393.89,479.91
Forest land,Ida-Viru maakond,2005,Lüganuse vald,15,7.6,50272,275,13421,96.24,1070.88,429.9,479.05,305.54
Forest land,Ida-Viru maakond,2005,Narva-Jõesuu linn,6,30.8,262033,959,191730,155.13,6516.93,374.34,1813.56,2602.53
Forest land,Jõgeva maakond,2005,Jõgeva vald,58,11.9,620242,292,83085,83.09,3809.3,610.39,867.55,815.52
Forest land,Jõgeva maakond,2005,Mustvee vald,40,8.7,200911,639,35151,78.57,7988.96,405.94,771.56,1332.32
Forest land,Jõgeva maakond,2005,Põltsamaa vald,27,10.2,258072,575,39625,83.68,4970.91,733.37,1195.55,1199.65
Forest land,Järva maakond,2005,Järva vald,53,12.6,784350,639,178953,76.08,6411.2,968.36,1364.04,1455.96
Forest land,Järva maakond,2005,Paide linn,12,15,146655,1917,41543,206.17,2387.5,728.5,851.95,566.79
Forest land,Järva maakond,2005,Türi vald,45,23.7,761671,479,93950,73.74,5615.67,578.64,897.52,1034.99
Forest land,Lääne maakond,2005,Haapsalu linn,9,6.6,86812,1917,23347,489.28,3302.1,921.73,1711.9,1142.48
Forest land,Lääne maakond,2005,Lääne-Nigula vald,55,13.9,790554,853,153553,63.91,8269.27,710.13,1121.75,1593.74
Forest land,Lääne maakond,2005,Vormsi vald,6,7.3,50442,1207,17469,471.73,1664.36,1068.03,1048.67,562.29
Forest land,Lääne-Viru maakond,2005,Haljala vald,15,7.3,253279,1598,54325,129.38,6657.46,1283.39,2547.11,2403.81
Forest land,Lääne-Viru maakond,2005,Kadrina vald,22,8.3,258021,324,44738,83.08,9130.23,1011.22,1656.39,1999.3
Forest land,Lääne-Viru maakond,2005,Tapa vald,25,10.6,209505,575,31956,101.77,4699.39,591.77,950.79,1108.58
Forest land,Lääne-Viru maakond,2005,Vinni vald,60,12,542626,479,51129,63.4,6304.48,404.87,910.01,1297.23
Forest land,Lääne-Viru maakond,2005,Viru-Nigula vald,7,6.5,15917,1023,3835,129.11,710.13,396.59,396.7,223.14
Forest land,Lääne-Viru maakond,2005,Väike-Maarja vald,44,11,481993,320,67491,86.66,5580.52,646.63,1089.64,1392.97
Forest land,Põlva maakond,2005,Kanepi vald,9,9.1,111133,1278,44738,273.17,3778.56,792.8,1266.74,1096.58
Forest land,Põlva maakond,2005,Põlva vald,12,9.8,129447,639,28760,115.99,3556.29,641.01,999.6,918.85
Forest land,Põlva maakond,2005,Räpina vald,8,6.6,30230,320,13421,82.15,6391.17,284.9,1161.41,2170.17
Forest land,Pärnu maakond,2005,Häädemeeste vald,17,7.7,192374,320,39625,86.72,7456.36,770.02,1577.15,2011.79
Forest land,Pärnu maakond,2005,Lääneranna vald,29,14.7,338284,639,51129,86.37,4312.11,679.91,998.77,906.96
Forest land,Pärnu maakond,2005,Põhja-Pärnumaa vald,27,12,356113,959,48062,105.35,4716.73,968.36,1216.57,1155.75
Forest land,Pärnu maakond,2005,Pärnu linn,17,9.2,112873,639,23967,91.3,4609.01,600.83,827.68,1067.54
Forest land,Pärnu maakond,2005,Saarde vald,26,12.1,250173,639,66108,71.41,1834.2,661.19,737.06,573.71
Forest land,Pärnu maakond,2005,Tori vald,19,7.6,158693,639,30038,125.32,3504.83,623.53,1134.86,1046.38
Forest land,Rapla maakond,2005,Kehtna vald,12,13.6,170414,959,46438,161.66,3656.64,762.36,1112.25,1066.94
Forest land,Rapla maakond,2005,Kohila vald,14,9.3,230889,1432,44738,83.09,5840.23,1492.27,2316.93,2115.74
Forest land,Rapla maakond,2005,Märjamaa vald,57,11,717164,639,76694,94.13,6193.78,1004.9,1179.61,1030.67
Forest land,Rapla maakond,2005,Rapla vald,21,11.2,207716,639,31956,127.82,3759.51,785.8,1276.79,1194.99
Forest land,Saare maakond,2005,Muhu vald,7,8.3,21624,639,5003,130.07,1158.52,303.38,507.17,409.98
Forest land,Saare maakond,2005,Saaremaa vald,209,9.5,2122696,192,149745,83.22,7169.82,835.45,1186.06,1266.59
Forest land,Tartu maakond,2005,Elva vald,11,7.2,116544,1917,49693,317.29,3686.41,757.25,1331.14,1043.99
Forest land,Tartu maakond,2005,Kambja vald,8,23.5,134854,1598,38986,207.51,1737.95,551.52,737.83,533.19
Forest land,Tartu maakond,2005,Kastre vald,8,5,55263,959,14061,238.48,5224.31,1933.71,2051.29,1754.31
Forest land,Tartu maakond,2005,Peipsiääre vald,15,6.5,110831,959,24286,315.25,4977.54,621.71,1362.87,1412.94
Forest land,Tartu maakond,2005,Tartu vald,16,6.1,151722,1278,33234,244.4,6185,1071.67,1788.49,1712.27
Forest land,Valga maakond,2005,Otepää vald,14,11.3,208182,320,51129,87.31,4213.3,1119.61,1226.55,1095.95
Forest land,Valga maakond,2005,Tõrva vald,19,13.7,228631,639,51768,63.28,5250.35,829.33,1070.87,1162.17
Forest land,Valga maakond,2005,Valga vald,18,19.6,532955,2237,158501,332.71,5460.41,879.13,1224.97,1196.07
Forest land,Viljandi maakond,2005,Mulgi vald,19,15,280768,1783,72753,93.44,8690.92,1221.84,1641.06,1979.87
Forest land,Viljandi maakond,2005,Põhja-Sakala vald,36,12.4,484856,320,66149,63.91,9382.77,978.77,1384.76,1772.09
Forest land,Viljandi maakond,2005,Viljandi vald,33,7.9,257815,575,47563,67.56,2866.75,817.47,946.53,730.62
Forest land,Võru maakond,2005,Antsla vald,12,11.3,171283,1598,46016,242.09,4916.28,981.45,1509.88,1492.92
Forest land,Võru maakond,2005,Rõuge vald,20,12.3,329912,2556,63912,177.53,7251.7,1006.02,1567.12,1640.05
Forest land,Võru maakond,2005,Setomaa vald,32,6.9,332909,639,56613,116.2,6588.83,1000.86,1758.77,1712.34
Forest land,Võru maakond,2005,Võru vald,28,5.6,204460,454,25565,83.09,6412.54,1051.21,1409.21,1460.49
Forest land,Harju maakond,2006,Anija vald,20,14.4,495124,959,73498,111.15,8308.51,1854.73,2532.5,2527.05
Forest land,Harju maakond,2006,Kose vald,17,10.4,166121,320,20452,93.17,5621.86,1017.7,1332.04,1302.77
Forest land,Harju maakond,2006,Kuusalu vald,12,12.1,265671,5113,64974,875.9,4722.54,2114.65,2375.11,1141.26
Forest land,Harju maakond,2006,Lääne-Harju vald,14,16.2,356339,863,153388,208.35,3511.63,1133.4,1627.3,1224.23
Forest land,Harju maakond,2006,Saue vald,23,11.9,424120,2556,61355,169.21,9072.63,1761.09,2674.62,2668.7
Forest land,Hiiu maakond,2006,Hiiumaa vald,65,8.8,870603,639,76694,125.15,6145.35,1111.99,1480.32,1217
Forest land,Ida-Viru maakond,2006,Alutaguse vald,60,13.8,1301544,511,226980,88.87,7446.93,857.37,1501.71,1594.27
Forest land,Ida-Viru maakond,2006,Jõhvi vald,8,9.6,31317,1598,12782,124.89,1023.41,512.64,491.93,324.32
Forest land,Ida-Viru maakond,2006,Lüganuse vald,7,10.6,45116,656,13421,156.61,3602.86,479.34,917.55,1214.22
Forest land,Ida-Viru maakond,2006,Narva-Jõesuu linn,10,17.7,340354,1917,204517,170.13,3503.81,608.94,1102.17,1180.61
Forest land,Jõgeva maakond,2006,Jõgeva vald,75,13.8,1566189,320,630510,68.86,9182.44,802.91,1340.16,1619.21
Forest land,Jõgeva maakond,2006,Mustvee vald,37,8.4,382453,805,110970,206.32,4783.19,527.86,1000.03,1214.36
Forest land,Jõgeva maakond,2006,Põltsamaa vald,59,10.3,463265,320,60716,82.79,5293.47,447.56,802.17,904.64
Forest land,Järva maakond,2006,Järva vald,62,9.4,789113,639,65570,76.08,6636.85,786.31,1339.15,1428.2
Forest land,Järva maakond,2006,Paide linn,13,10.8,111654,1087,19173,310.08,2155.16,798.89,911.64,508.31
Forest land,Järva maakond,2006,Türi vald,50,12.8,804379,192,321855,68.48,5202.11,503.12,879.76,1026.53
Forest land,Lääne maakond,2006,Haapsalu linn,6,4.4,60917,4602,25565,974.92,5945.27,1756.29,2545.5,1846.32
Forest land,Lääne maakond,2006,Lääne-Nigula vald,51,12.7,981000,639,83085,125.07,8987.58,1032.87,2213.1,2391.03
Forest land,Lääne-Viru maakond,2006,Haljala vald,6,9.8,105135,3196,47934,301.47,4640.25,1495.6,1878.31,1652.88
Forest land,Lääne-Viru maakond,2006,Kadrina vald,12,9.4,178139,1598,78269,200.98,7650.91,808.64,1871.19,2253.16
Forest land,Lääne-Viru maakond,2006,Rakvere vald,6,7.4,68779,2237,34512,204.1,4639.83,1084.84,1724.96,1670.06
Forest land,Lääne-Viru maakond,2006,Tapa vald,15,9.7,180592,591,51840,145.52,3702.86,820.78,1014.54,970.68
Forest land,Lääne-Viru maakond,2006,Vinni vald,82,13.8,1651408,492,643303,100.49,5438.68,555.82,1052.01,1259.05
Forest land,Lääne-Viru maakond,2006,Viru-Nigula vald,6,8.2,54496,1354,24606,267.02,8201.99,625.91,1899.38,3103.2
Forest land,Lääne-Viru maakond,2006,Väike-Maarja vald,46,9.8,415524,221,50490,71.07,3446.43,629.75,959.03,928.66
Forest land,Põlva maakond,2006,Kanepi vald,10,6.7,64055,639,32595,73.13,3227.22,622.69,779.39,910.16
Forest land,Põlva maakond,2006,Põlva vald,20,6.6,215441,575,64570,155.46,4793.37,932.52,1440.32,1520.18
Forest land,Põlva maakond,2006,Räpina vald,7,9.5,104304,959,37708,95.87,6391.16,878.76,2114.9,2272.95
Forest land,Pärnu maakond,2006,Häädemeeste vald,10,11.2,175962,1662,63912,124.01,8876.62,1284.28,2581.53,2985
Forest land,Pärnu maakond,2006,Lääneranna vald,20,10.7,148910,639,19493,88.77,3014.7,717.05,978.12,849.81
Forest land,Pärnu maakond,2006,Põhja-Pärnumaa vald,27,9,293930,639,43460,111.34,2666.25,1245.03,1351.76,788.78
Forest land,Pärnu maakond,2006,Pärnu linn,32,6.7,369181,767,70303,249.65,6589.37,1184.94,1833.56,1646.02
Forest land,Pärnu maakond,2006,Saarde vald,20,11.3,121933,639,19173,89.01,3092.5,493.59,614.66,681.96
Forest land,Pärnu maakond,2006,Tori vald,13,20.5,213454,639,51768,125.32,2176.06,1002.54,1079.98,715.47
Forest land,Rapla maakond,2006,Kehtna vald,12,14.4,333199,2876,104704,484.99,2993.47,1561.18,1613.5,850.59
Forest land,Rapla maakond,2006,Kohila vald,9,11.4,115814,639,46910,245.82,2587.51,863.67,1136.3,753.91
Forest land,Rapla maakond,2006,Märjamaa vald,37,12.4,365247,1278,54767,188.95,2618.29,612.57,861.54,608.55
Forest land,Rapla maakond,2006,Rapla vald,29,11.5,327845,1598,31956,228.26,3334.52,842.32,1256.82,964.36
Forest land,Saare maakond,2006,Muhu vald,7,4,29979,656,12782,317,3236.03,724.44,1149.24,1054.89
Forest land,Saare maakond,2006,Saaremaa vald,267,8.2,2595021,205,83085,63.91,9445.07,617.5,1443.89,1869.59
Forest land,Tartu maakond,2006,Elva vald,18,7.2,137093,320,22689,135.98,2584.03,841,982.61,735.84
Forest land,Tartu maakond,2006,Kastre vald,6,5.6,38350,1841,20132,255.65,2709.58,885.1,1075.43,843.64
Forest land,Tartu maakond,2006,Peipsiääre vald,27,10.5,174429,639,53460,120.44,2815.49,399.45,713.85,688.77
Forest land,Tartu maakond,2006,Tartu vald,22,9,427050,1470,121432,219.07,6767.12,941.08,1913.62,1947.2
Forest land,Valga maakond,2006,Otepää vald,21,11,403300,2748,83085,304.92,5379.77,1223.19,1965.44,1580.44
Forest land,Valga maakond,2006,Tõrva vald,15,9.6,224969,639,78292,112.72,3898.99,1201.35,1598.56,1169.45
Forest land,Valga maakond,2006,Valga vald,7,34.9,522094,2556,351514,254.88,6825.52,1521.77,2083.18,2225.72
Forest land,Viljandi maakond,2006,Mulgi vald,25,16.6,439146,1278,76694,95.68,3763.26,1050.11,1287.74,1103.71
Forest land,Viljandi maakond,2006,Põhja-Sakala vald,22,11.4,349408,2659,101510,274.38,4260.78,709.07,1262.36,1034.91
Forest land,Viljandi maakond,2006,Viljandi vald,50,10.9,546333,256,38347,98.33,7620.23,842.84,1261.32,1335.68
Forest land,Võru maakond,2006,Antsla vald,6,15,76374,1598,24286,369.86,3782.53,803.29,1248.12,1277.99
Forest land,Võru maakond,2006,Rõuge vald,20,7.1,180729,1087,39220,285.32,5050.77,760.63,1478.85,1489.36
Forest land,Võru maakond,2006,Setomaa vald,36,5.7,263454,735,50810,222.72,8700.3,948.38,1456.58,1580.93
Forest land,Võru maakond,2006,Võru vald,30,8.2,368416,639,57520,72.79,8471.35,1097.63,1711.16,1879.93
Forest land,Harju maakond,2007,Anija vald,10,7.8,217619,3835,70303,432.74,5370.73,3287.49,2945.58,1826.48
Forest land,Harju maakond,2007,Kose vald,13,8.9,249654,2876,79890,305.18,9488.07,1265.58,2466.27,2630.46
Forest land,Harju maakond,2007,Kuusalu vald,16,15.2,1099976,511,445097,105.2,7702.82,2003.83,2875.65,2274.6
Forest land,Harju maakond,2007,Lääne-Harju vald,21,10.5,426196,1387,78458,126.56,7992.62,1434.2,2382.35,2475.32
Forest land,Harju maakond,2007,Saku vald,7,12.2,258548,984,76694,125.22,7870.89,5206.65,4125.44,3020.67
Forest land,Harju maakond,2007,Saue vald,13,7.4,222668,1917,63912,197.66,9327.65,1597.79,3103.14,3078.18
Forest land,Hiiu maakond,2007,Hiiumaa vald,142,8.1,982866,192,54325,65.21,8776.24,586.95,960.02,1244.52
Forest land,Ida-Viru maakond,2007,Alutaguse vald,96,11.5,1732473,639,143801,73.89,8169.36,798.9,1700.32,2089.1
Forest land,Ida-Viru maakond,2007,Jõhvi vald,12,9.7,114571,639,45307,187.98,5432.49,730.98,1013.01,1416.4
Forest land,Ida-Viru maakond,2007,Lüganuse vald,24,8.3,344334,1087,38347,194.71,4967.23,1584.07,2189.05,1733.69
Forest land,Ida-Viru maakond,2007,Narva-Jõesuu linn,11,10.6,207097,1866,70303,462.17,4321.01,1285.73,1680.95,1330.05
Forest land,Ida-Viru maakond,2007,Toila vald,7,8.1,77341,959,51385,95.39,5112.93,798.9,1259.52,1720.94
Forest land,Jõgeva maakond,2007,Jõgeva vald,94,10.4,1280497,320,105454,65.75,7912.03,774.35,1380.72,1642.32
Forest land,Jõgeva maakond,2007,Mustvee vald,32,7.4,223664,311,54325,124.52,5623.7,647.31,846.21,1034.94
Forest land,Jõgeva maakond,2007,Põltsamaa vald,54,12,497104,320,49030,65.38,3436.11,659.05,830.48,750.99
Forest land,Järva maakond,2007,Järva vald,104,10.9,1544437,391,91394,75.19,5528.96,972.74,1322.59,1088.06
Forest land,Järva maakond,2007,Paide linn,22,8.1,243039,320,89476,99.86,3392.23,1117.26,1280.32,903.32
Forest land,Järva maakond,2007,Türi vald,91,10.8,1561992,639,108650,204.85,7684.77,1439.46,1591.36,1372.18
Forest land,Lääne maakond,2007,Haapsalu linn,6,8.8,104943,3196,54325,504.57,4204.71,1612.95,2198.05,1635.4
Forest land,Lääne maakond,2007,Lääne-Nigula vald,54,15.6,1363537,639,122455,123.59,6391.16,1314.58,1846.67,1623.52
Forest land,Lääne-Viru maakond,2007,Haljala vald,11,9,181062,639,32723,77,6657.46,1296.11,2246.38,2040.79
Forest land,Lääne-Viru maakond,2007,Kadrina vald,11,9.6,140814,1087,25429,102.11,4742.83,1533.23,1825.23,1364.61
Forest land,Lääne-Viru maakond,2007,Rakvere vald,8,8.4,57256,1917,31317,158.08,1803.96,696.91,805.72,503.85
Forest land,Lääne-Viru maakond,2007,Tapa vald,41,8.9,842901,716,79401,127.82,8884.58,1898.95,2386.75,2085.44
Forest land,Lääne-Viru maakond,2007,Vinni vald,64,16,1730988,383,393057,78.74,7431.59,849.54,1467.88,1534.83
Forest land,Lääne-Viru maakond,2007,Viru-Nigula vald,8,7.3,190527,1297,63912,173.88,8308.51,3493.29,3589.61,2682.82
Forest land,Lääne-Viru maakond,2007,Väike-Maarja vald,48,10,864031,639,83296,104.95,5112.93,1113.71,1875.64,1649.26
Forest land,Põlva maakond,2007,Kanepi vald,12,9.5,206471,1630,44738,191.73,7163.72,1254.6,2048.03,2039.53
Forest land,Põlva maakond,2007,Põlva vald,23,5.6,286850,831,43079,191.73,6215.83,2171.52,2504.25,2091.21
Forest land,Põlva maakond,2007,Räpina vald,15,11.8,399818,2876,83085,295.89,7085.86,946.84,2396.97,2332.63
Forest land,Pärnu maakond,2007,Häädemeeste vald,9,7.4,144626,1278,28760,146.59,8715.22,2526.07,3910.92,3309.66
Forest land,Pärnu maakond,2007,Lääneranna vald,24,12.5,513187,2237,65094,290.51,7613.33,1360.07,2107.63,1857.91
Forest land,Pärnu maakond,2007,Põhja-Pärnumaa vald,42,15.6,786917,3089,67427,146.8,5991.72,1551.5,1727.68,1272.09
Forest land,Pärnu maakond,2007,Pärnu linn,24,7.2,332551,499,44738,191.73,4916.28,1717.13,1954.06,1287.62
Forest land,Pärnu maakond,2007,Saarde vald,19,12.6,308791,1163,43620,112.88,2482.01,1597.79,1314.73,607.24
Forest land,Pärnu maakond,2007,Tori vald,18,15.3,515396,959,143801,191.47,9337.74,1597.79,1930.22,2056.4
Forest land,Rapla maakond,2007,Kehtna vald,14,17.9,343426,1598,62314,189.46,3172.92,1556.91,1419.59,771.56
Forest land,Rapla maakond,2007,Kohila vald,6,4.8,84052,639,24889,245.82,7374.42,2516.05,3349.67,2780.24
Forest land,Rapla maakond,2007,Märjamaa vald,69,13.3,1562674,1278,83085,299.05,7654.09,1469.97,1840.81,1344.23
Forest land,Rapla maakond,2007,Rapla vald,31,13.9,808861,479,138933,176.36,8365.4,1244.45,2105.07,2175.16
Forest land,Saare maakond,2007,Muhu vald,8,13.7,377398,959,223691,276.27,6927.56,2131.44,2654.2,2313.62
Forest land,Saare maakond,2007,Saaremaa vald,161,8.2,2623215,320,127823,90.14,7224.54,1665.03,2067.49,1543.46
Forest land,Tartu maakond,2007,Elva vald,16,9.5,250887,2556,41543,350.9,6775.08,1355.85,1995.85,1793.87
Forest land,Tartu maakond,2007,Kambja vald,6,11.2,47495,1301,19173,167.53,4597.96,466.28,1105.4,1724.5
Forest land,Tartu maakond,2007,Kastre vald,14,9.6,300938,572,92331,262.48,8393.76,1717.34,2559.11,2331.06
Forest land,Tartu maakond,2007,Peipsiääre vald,16,9.5,141438,639,19173,234.97,6787.08,798.13,1362.16,1604.13
Forest land,Tartu maakond,2007,Tartu vald,18,6.8,247615,639,62633,65.08,6791.37,992.56,1689.88,1815.93
Forest land,Valga maakond,2007,Otepää vald,11,16.1,500219,4154,111845,805.86,7171.01,2888.66,3153.54,1955.7
Forest land,Valga maakond,2007,Tõrva vald,29,12.9,696151,639,68832,266.3,5752.05,1597.79,1950.85,1409.92
Forest land,Valga maakond,2007,Valga vald,34,23.2,1863580,1598,812187,217.39,6774.26,792.51,1509.91,1538.55
Forest land,Viljandi maakond,2007,Mulgi vald,20,17.4,633089,1278,153388,143.14,7402.89,1680.25,2035.12,1817.28
Forest land,Viljandi maakond,2007,Põhja-Sakala vald,27,9.3,394106,639,83231,70.23,6657.46,1167.77,1559.8,1404.42
Forest land,Viljandi maakond,2007,Viljandi vald,45,10.4,551653,754,62633,78.9,8573.51,687.22,1326.65,1509.42
Forest land,Võru maakond,2007,Antsla vald,15,5.3,117724,403,26204,172.73,5347.71,935.75,1631.74,1681.44
Forest land,Võru maakond,2007,Rõuge vald,35,11.1,891923,1790,207687,224.41,7778.55,1533.88,2311.09,1881.76
Forest land,Võru maakond,2007,Setomaa vald,56,9.5,1089141,186,94985,81.21,6944.36,1757.54,2243.47,1974.59
Forest land,Võru maakond,2007,Võru vald,36,8.5,886402,1726,127823,140.29,9022.82,1772.8,3129.72,2924.78
Forest land,Harju maakond,2008,Anija vald,6,7.1,82063,3196,31956,500.18,7169.09,1076.41,2261.72,2588.9
Forest land,Harju maakond,2008,Kose vald,19,11.9,248253,1278,73498,74.1,5154.17,843.9,1247.17,1269.62
Forest land,Harju maakond,2008,Kuusalu vald,9,12.6,249157,3196,116031,685.79,4606.25,2061.67,2171.88,1371.6
Forest land,Harju maakond,2008,Lääne-Harju vald,6,4.7,65032,2429,17256,308.2,7241.22,2916.36,3116.3,2549.82
Forest land,Harju maakond,2008,Saue vald,11,7.7,123291,1023,33234,154.89,3683.67,1312.35,1402.62,1102.57
Forest land,Hiiu maakond,2008,Hiiumaa vald,66,9.2,929537,1619,104926,302.65,7633.17,1209.21,1597.72,1345.02
Forest land,Ida-Viru maakond,2008,Alutaguse vald,43,13.8,667752,1278,87879,186.83,6205.01,1466.3,1480.3,1350.12
Forest land,Ida-Viru maakond,2008,Lüganuse vald,12,9.9,200265,959,95867,212.1,8308.51,886.69,1781.52,2251.65
Forest land,Ida-Viru maakond,2008,Toila vald,7,6,53068,3835,14444,724.9,1981.76,1565.18,1337.49,492.21
Forest land,Jõgeva maakond,2008,Jõgeva vald,35,11.2,885869,3196,274756,289.88,8780.09,1776.97,2413.12,2213.71
Forest land,Jõgeva maakond,2008,Mustvee vald,38,8.2,454017,639,83085,67.17,6255.18,1390.69,1857.36,1744.87
Forest land,Jõgeva maakond,2008,Põltsamaa vald,36,9.7,719736,895,83085,286.17,5110.32,1546.49,1976.29,1563.15
Forest land,Järva maakond,2008,Järva vald,67,10.7,1543402,959,115041,149.33,6985.83,1283.24,2173.08,1990.06
Forest land,Järva maakond,2008,Paide linn,14,8.2,139985,1278,44738,213.04,4045.04,850.04,1520.01,1216.04
Forest land,Järva maakond,2008,Türi vald,44,10.5,664524,639,63912,70.7,5737.13,984.44,1573.91,1529.31
Forest land,Lääne maakond,2008,Lääne-Nigula vald,58,12.3,1172129,639,102220,140.03,6036.1,1665.92,1937.11,1434.71
Forest land,Lääne-Viru maakond,2008,Haljala vald,6,14,90226,5113,22369,680.53,1844.75,1241.73,1242.37,533.78
Forest land,Lääne-Viru maakond,2008,Kadrina vald,11,6,92261,639,19173,161.39,7101.29,783.23,1858.62,2249.27
Forest land,Lääne-Viru maakond,2008,Rakvere vald,7,10.7,180550,1470,76694,221.05,4407.7,1276.43,1894.21,1439.85
Forest land,Lääne-Viru maakond,2008,Tapa vald,28,9.6,321488,192,51129,63.91,3994.48,922.87,1348.24,1169.69
Forest land,Lääne-Viru maakond,2008,Vinni vald,60,10.3,816390,639,102259,75.52,8610.85,575.2,1622.09,2203.78
Forest land,Lääne-Viru maakond,2008,Väike-Maarja vald,37,8.6,617247,399,95784,128.44,7668.88,1353.74,1995.18,2031.3
Forest land,Põlva maakond,2008,Kanepi vald,7,9,250342,2876,166170,321.81,7308.83,1503.8,2980.85,2497.37
Forest land,Põlva maakond,2008,Põlva vald,19,6,281713,320,134214,63.44,9068.54,987.29,1926.52,2339.93
Forest land,Põlva maakond,2008,Räpina vald,5,4.6,33598,2237,17256,516.03,3767.72,1100.59,1505.48,1326.9
Forest land,Pärnu maakond,2008,Häädemeeste vald,5,11.4,84843,5432,41543,531.55,1862.9,1597.79,1410.73,547.58
Forest land,Pärnu maakond,2008,Lääneranna vald,46,17.4,1009757,1917,127823,115.56,7519.02,1029.88,1357.73,1352.19
